"","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEDIAN","MEAN","MODE","VAR","bin_on_freq"
"1536","Opa3",0.031565293,36.09418053,2273.856618,4.36166472,0.058,23.72881356,14,59,"Pyramidal",2.81106832540318,201.59942207415,1.78890183118675,331879.172617843,2
"1537","Osbp2",0.07470583,6.194208159,270.3680955,8.881268802,0.891,40.6779661,24,59,"Pyramidal",7.12967301257996,79.6132717638167,5.70070407397402,46564.0751824488,6
"1538","Osbpl1a",0.188719685,4.864760111,3424.377146,2.088709084,0.714,55.93220339,33,59,"Pyramidal",68.4435800796854,395.341417429432,50.1731637707439,416109.340731606,8
"1539","Osbpl6",0.053288601,2.261355172,3004.585554,1.313114163,0.806,50.84745763,30,59,"Pyramidal",35.1644370019365,217.312738364376,18.2280959493243,264915.498233205,8
"1540","Osbpl9",0.010191889,73.29778746,5631.890131,2.504198959,0.342,23.72881356,14,59,"Pyramidal",0.532200416977135,20.891141593646,0.647530596795085,5648.04768343077,2
"1541","Otub1",0.092050642,1.9231556,640.4964023,1.032079657,0.07,35.59322034,21,59,"Pyramidal",33.588957968976,127.934485118916,18.6281675252324,38506.7898227096,5
"1542","Otud4",0.03357502,1.464807227,11626.17665,1.371576697,0.796,61.01694915,36,59,"Pyramidal",30.47398635212,696.744474198742,10.1702636373962,4096293.49709356,9
"1543","Oxct1",0.030695353,0.580437867,3278.457562,1.014071204,0.785,64.40677966,38,59,"Pyramidal",13.3738291844136,317.65579235643,10.3049596922211,586858.190905927,9
"1544","Oxr1",0.093130443,1.135052053,3451.108448,0.939950309,0.644,71.18644068,42,59,"Pyramidal",101.540238164906,437.975166899665,46.5212352515323,509930.538052447,10
"1545","Pabpc1",0.176913103,2.228312536,3194.598684,1.45756439,0.902,74.57627119,44,59,"Pyramidal",45.7637688412903,435.795053985992,35.8150502943096,591274.368277925,10
"1546","Pabpc4",0.07199377,28.0988675,407.8999242,1.003207056,0.909,25.42372881,15,59,"Pyramidal",0.989916856443351,5.00511706877225,0.704583028495761,114.510719549944,3
"1547","Pabpn1",0.133363985,1.695506421,1335.869823,1.020179856,0.592,81.3559322,48,59,"Pyramidal",32.4876222357359,137.643186804777,12.4193279801245,61598.1307712952,10
"1548","Pacsin1",0.049845533,2.003516207,2349.651611,1.294739678,0.79,64.40677966,38,59,"Pyramidal",20.1283163849595,122.287420600233,5.53471780819092,129099.792785992,9
"1549","Pacsin2",0.019703219,0.645527317,884.7096829,0.56444292,0.95,20.33898305,12,59,"Pyramidal",10.0528333988219,132.003420043346,9.75147510581806,66108.4218985249,1
"1550","Paf1",0.02942347,1.938522532,431.9279743,1.878642327,0.538,25.42372881,15,59,"Pyramidal",2.92487760307041,64.1477898724218,5.94813060032217,14755.1673450356,3
"1551","Pafah1b1",0.15669933,2.452456987,3683.334662,1.509872737,0.921,67.79661017,40,59,"Pyramidal",79.7149986873165,444.756655698468,42.0480464454287,589022.992092952,9
"1552","Pafah1b2",0.029423953,0.414722319,2945.732899,0.971983614,0.851,59.3220339,35,59,"Pyramidal",3.60549180952369,311.381644919181,5.56360551649354,523923.625386327,9
"1553","Pak1",0.059519637,0.633882614,7984.626907,0.902693348,0.981,57.62711864,34,59,"Pyramidal",28.0580327899306,1079.41048690047,63.9104990850474,3645705.13509716,9
"1554","Pak2",0.029490127,1.693600347,617.2516046,2.541409937,0.075,28.81355932,17,59,"Pyramidal",2.18260364557059,127.712079510228,3.24142690386444,51837.7911475746,4
"1555","Pak3",0.056593955,0.655922602,3996.219274,0.980349612,0.657,61.01694915,36,59,"Pyramidal",19.3342021921556,454.299510938768,15.577086591825,898089.136563511,9
"1556","Pank4",0.025583732,0.503965095,579.0535495,0.877206593,0.599,23.72881356,14,59,"Pyramidal",13.9598904172518,109.258124487783,6.7203040092456,40563.8942937491,2
"1557","Papola",0.047342736,0.721923919,3331.444457,0.972263213,0.932,47.45762712,28,59,"Pyramidal",59.1674206281661,459.75499800005,51.7681432245972,693493.841350488,7
"1558","Papss1",0.038624627,2.910535187,832.8767028,1.786391543,0.13,25.42372881,15,59,"Pyramidal",20.4239207204789,161.489588042819,15.9058683561158,85676.9190588608,3
"1559","Parp1",0.05503697,1.119029439,780.4242807,0.943781778,0.673,27.11864407,16,59,"Pyramidal",31.2480419400214,137.100102198761,22.6168115793175,39647.7591014897,3
"1560","Parp3",0.142285865,16.54308891,451.5659159,0.14198912,0.119,40.6779661,24,59,"Pyramidal",0.575858312965413,2.23174376526639,0.40182551544422,24.9225347175752,6
"1561","Parp6",0.048490453,0.941921479,172.1078393,1.128275544,0.398,35.59322034,21,59,"Pyramidal",2.48595484859574,32.2477334187574,2.81649577705593,2981.11652725167,5
"1562","Parp14",0.094239257,6.949863477,79.83255481,0.498916188,0.8,27.11864407,16,59,"Pyramidal",1.18160453453122,2.54245864278743,0.714880372866816,13.2600051987538,3
"1563","Pax6",0.031595642,1.16199172,188.1014407,0.094172247,0.157,27.11864407,16,59,"Pyramidal",0.745864482339108,2.00315693074657,0.454853696706056,13.2730011846526,3
"1564","Pbrm1",0.136934068,2.993122435,3054.883499,1.823971963,0.688,67.79661017,40,59,"Pyramidal",22.4991414591432,292.91195349105,20.0283440605226,306121.442768933,9
"1565","Pcbp1",0.043981964,0.63547169,3823.785272,1.004494855,0.794,61.01694915,36,59,"Pyramidal",13.6432238265376,450.242368312198,11.7031629845672,868854.393523396,9
"1566","Pcbp2",0.082887922,1.586635389,1996.343468,1.377545162,0.912,59.3220339,35,59,"Pyramidal",22.3540330761297,261.637626620418,16.518507488673,246745.811694133,9
"1567","Pcdh9",0.103470613,1.96801279,3472.481348,1.085860617,0.681,54.23728814,32,59,"Pyramidal",57.6503422543895,351.12598578946,34.621481504593,445737.737149728,8
"1568","Pcdh10",0.020969107,0.635885972,4676.436377,0.991453811,0.929,91.52542373,54,59,"Pyramidal",4.01838720947252,199.914168632216,1.69495214718916,478683.758224331,10
"1569","Pcdh17",0.059774604,0.590854846,3036.677057,0.975080509,0.733,71.18644068,42,59,"Pyramidal",22.9560771949635,367.937407105641,29.4429057233857,561900.165706045,10
"1570","Pcf11",0.070219088,1.668497066,744.4790027,0.847733261,0.068,47.45762712,28,59,"Pyramidal",6.19138101531547,86.6711587449992,7.03628099980746,28791.5685910719,7
"1571","Pclo",0.067265978,0.503411725,2408.728195,0.992101691,0.763,67.79661017,40,59,"Pyramidal",69.7553892727612,407.887311897665,45.6391564639151,475247.213484467,9
"1572","Pcm1",0.045626146,4.847875767,2402.357876,1.18744273,0.41,47.45762712,28,59,"Pyramidal",1.88977194213518,142.480546106659,-0.144097641674541,242193.706024832,7
"1573","Pcmt1",0.050633087,0.636200145,2333.406269,0.994805665,0.8,49.15254237,29,59,"Pyramidal",39.6972764462175,380.132200602371,25.8479353957469,416389.768512253,8
"1574","Pcmtd1",0.048469279,1.874840029,22463.7837,1.409188189,0.867,61.01694915,36,59,"Pyramidal",8.26917398496162,1213.28493181307,7.67159119896809,15725313.6791188,9
"1575","Pcnp",0.073866861,0.823885332,2071.269217,1.002934394,0.974,54.23728814,32,59,"Pyramidal",73.5072521207817,343.805667553147,53.8141217432833,260786.082240291,8
"1576","Pcp4",0.171315334,4.809898803,7052.117188,2.11345772,0.939,61.01694915,36,59,"Pyramidal",16.1438465778145,655.621275685552,38.2062819997459,1823112.57487371,9
"1577","Pcsk1n",0.078527123,1.643048649,44.3479325,1.228551725,0.944,37.28813559,22,59,"Pyramidal",1.77803543009086,7.53032451345373,1.15165882999027,173.081703229119,6
"1578","Pcsk1",0.02897999,3.515761862,24928.03002,0.106100143,0.942,28.81355932,17,59,"Pyramidal",0.453864904899532,66.2126959332203,1.01055937791859,61928.429259192,4
"1579","Pcsk2",0.044037364,0.623635742,2365.639192,0.988946527,0.981,52.54237288,31,59,"Pyramidal",63.4804465150419,332.127812205871,34.1476538383244,343303.421361177,8
"1580","Pcsk6",0.046058355,0.855885337,156.836829,0.045271881,0.674,27.11864407,16,59,"Pyramidal",0.454266306200336,1.35960543962748,0.341750921496321,3.85874344774261,3
"1581","Pdcd10",0.076846719,1.402788732,1371.711183,1.197481732,0.601,38.98305085,23,59,"Pyramidal",29.3658198418724,201.620567445769,17.5994425705354,131376.562461457,6
"1582","Pde4a",0.031122011,0.541635257,731.5464292,0.959035162,0.767,54.23728814,32,59,"Pyramidal",8.20402625169526,70.6649640875964,4.43944786015999,27516.0269000445,8
"1583","Pde4dip",0.189692648,3.281938703,2094.030335,1.855544061,0.965,64.40677966,38,59,"Pyramidal",61.438241073432,298.397143069074,27.4028647451975,222918.575386415,9
"1584","Pde4d",0.031941516,0.353578494,248.5329486,0.726631713,0.997,33.89830508,20,59,"Pyramidal",2.42103865283314,45.9835775334589,4.28717049640397,5338.77486333433,5
"1585","Pde5a",0.03364081,0.44841852,101.493293,0.961916652,0.59,27.11864407,16,59,"Pyramidal",4.21554047629154,25.5797611751692,3.35043302345778,1275.049493781,3
"1586","Pdia6",0.099640304,1.238756627,2129.022057,1.190482502,0.629,54.23728814,32,59,"Pyramidal",25.6292076289489,365.461777338772,25.1488169309096,366928.651010448,8
"1587","Pdk1",0.023148703,0.218412672,520.1005746,0.581643861,0.973,37.28813559,22,59,"Pyramidal",4.6994860629599,94.196129272142,4.88913696225875,27212.220205958,6
"1588","Pdpk1",0.055532421,3.062605884,373.7572796,1.439662659,0.406,30.50847458,18,59,"Pyramidal",3.86788958702644,35.0921761641562,2.69732299410657,7962.52347124287,4
"1589","Pdss1",0.01603508,2.033125028,1239.242383,3.759331854,0.134,22.03389831,13,59,"Pyramidal",5.29389142201784,198.47827089574,3.56330952389095,139901.145677699,2
"1590","Pdzd2",0.076090772,47.27627382,3929.046995,0.859577138,0.987,40.6779661,24,59,"Pyramidal",0.77495970836412,23.7491129171216,0.509170958031911,3630.70448664877,6
"1591","Pdzrn4",0.027816921,3.8733109,934.0629847,3.386645908,0.081,33.89830508,20,59,"Pyramidal",2.19907822885237,89.0782524826379,2.08684131842007,39569.627923871,5
"1592","Pea15a",0.060087791,0.861936377,1004.10515,1.044691034,0.165,57.62711864,34,59,"Pyramidal",17.5393410356866,129.207174522517,9.24817586883874,55544.3989776759,9
"1593","Pebp1",0.146739059,2.575929529,2604.059329,1.064173297,0.772,66.10169492,39,59,"Pyramidal",25.9732721927114,231.63734518894,21.646813835873,184969.554426307,9
"1594","Peg13",0.040448534,4.849511955,505.9359563,2.144086454,0.199,25.42372881,15,59,"Pyramidal",2.00531092352095,40.5170352878887,1.46273490723485,16597.105490996,3
"1595","Peli1",0.082262075,2.601089063,2564.693733,1.744503806,0.949,49.15254237,29,59,"Pyramidal",24.918224759416,274.033073456663,17.961387623677,312140.600722588,8
"1596","Pex6",0.038764948,4.531684061,238.331843,1.297031512,0.297,20.33898305,12,59,"Pyramidal",3.39246186134451,25.2515961723485,1.86232146885482,4596.5412611231,1
"1597","Pex13",0.017091936,0.311870367,183.0476791,0.83271795,0.937,22.03389831,13,59,"Pyramidal",1.25254697964732,46.634957827657,3.07313489730377,5480.45229360779,2
"1598","Pex14",0.017451688,1.606087707,595.1788834,1.573863908,0.683,22.03389831,13,59,"Pyramidal",2.16329508571422,100.110665267124,0.976578605065946,46392.1603105344,2
"1599","Pfdn1",0.0359072,0.41508027,95.68005994,1.005653561,0.986,30.50847458,18,59,"Pyramidal",5.02068679407556,25.2301464078026,3.88942899851855,1390.02172148243,4
"1600","Pfdn2",0.056884745,2.984985986,752.7718169,0.875826452,0.172,27.11864407,16,59,"Pyramidal",10.7151796547699,75.983913205429,5.91762198068892,35105.6314448248,3
"1601","Pfn2",0.202457017,1.868787338,10288.3423,1.045875421,0.905,86.44067797,51,59,"Pyramidal",6.53933022635134,1177.42803120805,35.1211877462242,3878383.74492987,10
"1602","Pgam1",0.08132565,0.641045596,79.46884603,1.038879137,0.526,45.76271186,27,59,"Pyramidal",4.14673027937647,19.5126952833,3.16306906938045,849.568370991509,7
"1603","Pgm2l1",0.137219471,0.79049457,7958.444282,0.992136954,0.813,74.57627119,44,59,"Pyramidal",432.585253635099,1549.95645258814,172.014766195581,4434975.44289384,10
"1604","Pgm3",0.079438022,7.26628318,309.0770571,1.711679955,0.491,32.20338983,19,59,"Pyramidal",3.71291975012179,29.0782884750574,2.4240208237858,5810.4180284955,5
"1605","Pgp",0.042346744,3.770165567,567.7401685,3.207731288,0.076,40.6779661,24,59,"Pyramidal",2.45842381585,72.4602515054003,2.8888608957246,26112.4472849173,6
"1606","Pgrmc1",0.027030045,0.474090108,3320.261506,0.987092269,0.648,61.01694915,36,59,"Pyramidal",23.470644881085,319.627882850176,11.2791512298324,580762.266297131,9
"1607","Pgr",0.025119085,0.452280786,1118.578864,0.940103294,0.506,23.72881356,14,59,"Pyramidal",3.88129636013938,212.548146879771,10.6214737077001,136947.270205222,2
"1608","Phactr1",0.059854714,0.799101673,2471.540008,0.972276148,0.983,71.18644068,42,59,"Pyramidal",20.4852576055575,256.902170392296,14.6305609830497,290385.602670703,10
"1609","Phactr2",0.024631604,0.985158,945.5470036,0.035736611,0.992,23.72881356,14,59,"Pyramidal",0.339555507681427,3.58691620517209,0.282436978615464,71.8012965694197,2
"1610","Phb",0.116903533,50.36547665,1402.830383,0.486356946,0.331,35.59322034,21,59,"Pyramidal",0.555865634782514,4.72947573707303,0.471597823262445,106.555672383779,5
"1611","Phf2",0.048542042,1.471557412,347.0872362,1.372363341,0.101,42.37288136,25,59,"Pyramidal",2.3768877911185,47.0913792626641,1.21223056116778,9279.4046120361,6
"1612","Phf3",0.085716562,3.764616758,3593.816371,1.901937583,0.952,54.23728814,32,59,"Pyramidal",3.77144708856204,275.479903331149,11.9041829470227,426813.426479888,8
"1613","Phf6",0.022745003,2.28886147,357.1039416,2.519153442,0.638,20.33898305,12,59,"Pyramidal",3.62559216027098,50.7291647948924,3.94518641596213,10271.8706567368,1
"1614","Phf14",0.061731923,2.905462613,3847.538041,1.95675032,0.945,45.76271186,27,59,"Pyramidal",19.807801689149,335.705587168282,9.25090780600829,636687.815985345,7
"1615","Phf15",0.035777876,1.281575435,908.6919558,0.958808361,0.476,22.03389831,13,59,"Pyramidal",4.79424499482587,112.000068098016,5.49625011673956,50147.9739897491,2
"1616","Phf20l1",0.089501314,1.129855241,2448.051446,0.989228366,0.693,52.54237288,31,59,"Pyramidal",44.4692507826011,345.632430163007,40.0611720592709,302163.311251591,8
"1617","Phf23",0.029749783,0.312225578,1298.748126,0.526711963,0.98,28.81355932,17,59,"Pyramidal",52.5316918031001,269.088554209945,40.4720055148076,151229.457768589,4
"1618","Phka1",0.020950378,0.573487548,314.6798513,0.092619615,0.472,20.33898305,12,59,"Pyramidal",0.962368618188111,6.13596359231822,0.875897742195141,95.2063314745072,1
"1619","Phlda1",0.039077812,3.364787262,449.9945819,1.570006326,0.749,32.20338983,19,59,"Pyramidal",1.44219672380948,42.1375411010962,1.44857985924993,11767.6530856348,5
"1620","Phtf1",0.059938322,1.325394655,931.1231991,0.858628943,0.714,33.89830508,20,59,"Pyramidal",40.2414541011092,137.027894807042,20.7346865714254,47056.3769049861,5
"1621","Phyh",0.075695939,32.13865717,444.7912626,16.78700902,0.874,23.72881356,14,59,"Pyramidal",44.5369597574109,103.513838535752,23.935494858696,19717.6705685487,2
"1622","Pi4ka",0.157001285,2.791676283,418.7124212,2.53839748,0.22,62.71186441,37,59,"Pyramidal",18.031547469178,85.1264206606726,7.84862743362403,14838.8271010434,9
"1623","Pianp",0.076355084,2.409552565,262.4886629,1.608168886,0.271,38.98305085,23,59,"Pyramidal",14.5088993264467,42.3500845694102,6.30052809746735,4671.10337285249,6
"1624","Pias1",0.056961623,2.865275381,346.2847791,2.472641947,0.203,44.06779661,26,59,"Pyramidal",1.24394475831971,29.73604053647,0.674773035176692,5972.43323777828,7
"1625","Pik3c2b",0.016060147,0.481354105,706.7774245,0.029427077,0.971,20.33898305,12,59,"Pyramidal",0.394676477426848,3.28209470737249,0.305831418198684,62.9476003957285,1
"1626","Pip4k2a",0.045108977,0.540475166,766.2862986,0.550109166,0.124,32.20338983,19,59,"Pyramidal",13.3734202487248,126.815422778923,17.3353210864659,43586.2461224273,5
"1627","Pip4k2c",0.01872519,0.208099546,129.6365161,0.878912758,0.993,25.42372881,15,59,"Pyramidal",2.63882835960321,36.8149966455451,3.6031247593919,2635.51280780167,3
"1628","Pisd",0.018206675,0.506868445,7843.653259,0.977028978,0.894,67.79661017,40,59,"Pyramidal",7.22408570285456,391.72690890892,4.99605038366117,1802167.60171011,9
"1629","Pisd.ps1",0.189384002,18.05865691,221.9449518,4.254970392,0.452,64.40677966,38,59,"Pyramidal",5.65619807087287,17.5415471857811,2.68130267824924,944.679003398346,9
"1630","Pisd.ps3",0.110670154,0.691871995,9684.268771,0.98655113,0.636,79.66101695,47,59,"Pyramidal",494.091520901413,1694.00602673698,293.75558722904,6238365.346628,10
"1631","Pitpna",0.069725781,1.436550527,3048.72859,1.029143252,0.424,55.93220339,33,59,"Pyramidal",58.3468758304129,299.264438962811,31.415063983647,317840.028385159,8
"1632","Pitrm1",0.050374584,0.884084452,95.91339802,2.509013619,0.703,40.6779661,24,59,"Pyramidal",2.70873948742572,37.7183244928827,1.70258448399596,8152.54232091368,6
"1633","Pja2",0.091237887,0.561267212,4283.1467,0.991780611,0.997,71.18644068,42,59,"Pyramidal",39.4717322701462,851.52837885523,45.0000463029771,1695714.44202661,10
"1634","Pkd1",0.047463822,0.518014354,737.6751787,0.944468803,0.828,54.23728814,32,59,"Pyramidal",8.6066962776219,119.462512324997,8.97323816891659,41580.4808144291,8
"1635","Pkd2",0.057758072,171.0280116,3339.579364,28.2334807,0.743,30.50847458,18,59,"Pyramidal",17.2166687757264,260.725068070178,11.7651425427383,531223.745990189,4
"1636","Pkm",0.049513622,1.961117288,4571.42827,1.288436035,0.837,74.57627119,44,59,"Pyramidal",27.528346801619,227.017612358986,11.031336275515,438416.569176168,10
"1637","Pla2g6",0.240833978,8.391155474,73.06148989,1.205971768,0.288,59.3220339,35,59,"Pyramidal",1.00265546176048,4.29274504841323,0.801957952080383,64.7198938461777,9
"1638","Pla2r1",0.089593657,0.960752275,31.77218199,0.049411413,0.888,20.33898305,12,59,"Pyramidal",0.437969496683854,0.628850506343215,0.370899827185452,0.220849754672954,1
"1639","Plbd2",0.02531292,0.538016136,80.57593648,0.996830001,0.82,27.11864407,16,59,"Pyramidal",1.49848839639412,13.6473301992254,0.846768510981791,607.557335583488,3
"1640","Plch2",0.037570555,14.50907314,879.6671109,2.961319727,0.25,23.72881356,14,59,"Pyramidal",2.90833158656223,71.5379916751846,1.17971842876902,51089.9433342043,2
"1641","Plcl2",0.051323114,1.07705368,173.5971832,2.888914317,0.716,30.50847458,18,59,"Pyramidal",6.72950762772918,91.4279440049423,4.61215178879515,40865.6605781541,4
"1642","Pld3",0.119737271,5.380922453,277.0022262,2.296700313,0.738,44.06779661,26,59,"Pyramidal",7.4085503845576,34.7128884669517,5.62322834822032,4724.21557365112,7
"1643","Plec",0.020189705,206.8737978,13755.57113,3.392048445,0.062,38.98305085,23,59,"Pyramidal",0.610833625617443,42.922729662992,-0.248960038037773,26676.0349159988,6
"1644","Plekha3",0.034076806,1.117651898,1531.789957,1.091378621,0.376,33.89830508,20,59,"Pyramidal",1.92793984215059,167.29003263378,2.76262909903934,123975.671490075,5
"1645","Plekha6",0.06749185,0.612003341,669.7132385,0.556687237,0.068,47.45762712,28,59,"Pyramidal",11.3434241991965,78.5143078146919,4.95785687529519,28126.0075720058,7
"1646","Plekhb2",0.04749248,1.306837298,2394.488,1.029907105,0.929,42.37288136,25,59,"Pyramidal",38.3145067348471,235.588515445111,19.3974209237433,220308.484807499,6
"1647","Plekhm1",0.157190512,1.105368648,37.14476669,0.068823146,0.824,37.28813559,22,59,"Pyramidal",0.632222065989559,0.854328260875041,0.426266910672339,0.525225019751787,6
"1648","Plin3",0.513736307,3.681208481,21.93019871,0.573956082,0.194,79.66101695,47,59,"Pyramidal",1.2257708348086,1.96320545548977,0.738613649174824,6.87572029501777,10
"1649","Plk2",0.065086758,1.01952995,3184.972542,1.014683519,0.989,61.01694915,36,59,"Pyramidal",20.4623159931528,361.192504534678,27.3932996940872,470712.733100953,9
"1650","Plxdc2",0.054682875,5.741397872,353.966784,1.424976253,0.235,38.98305085,23,59,"Pyramidal",1.53086563835315,23.7742409953893,0.664358686327867,6072.1127022476,6
"1651","Plxna1",0.059857436,0.998628776,467.6504329,1.011662839,0.862,40.6779661,24,59,"Pyramidal",22.236811035012,68.5560176377566,13.1253040764465,12304.3020173907,6
"1652","Plxna4",0.031965197,0.813141778,237.0453756,2.685248572,0.072,32.20338983,19,59,"Pyramidal",46.8662266489029,85.2638578382903,14.911567029747,11265.3058698743,5
"1653","Plxnc1",0.040540429,1.626514944,1061.721838,1.063012736,0.6,30.50847458,18,59,"Pyramidal",13.6805623071314,131.997451807984,12.9037238518775,51631.3277313645,4
"1654","Pmm1",0.023676566,0.511563283,1356.356508,0.98672401,0.885,37.28813559,22,59,"Pyramidal",42.28077751201,179.359341257855,23.7047769480009,118165.313229709,6
"1655","Pmpca",0.057296948,3.318998803,175.4824141,2.598326691,0.698,28.81355932,17,59,"Pyramidal",1.22682341019576,34.9283966649759,1.99541353521771,7633.61330450335,4
"1656","Pnkd",0.04055303,1.130085476,1070.612213,0.588062908,0.994,37.28813559,22,59,"Pyramidal",3.05025386373157,82.0092828431794,3.96077723069213,52927.0510463325,6
"1657","Pnma2",0.034235677,102.5861293,4196.035788,39.0621691,0.648,32.20338983,19,59,"Pyramidal",1.420545627769,448.107800154674,12.9454473192941,1156914.05183054,5
"1658","Pnmal2",0.04654422,0.874644549,2536.193014,1.391139184,0.235,64.40677966,38,59,"Pyramidal",11.9534575303624,325.098629184582,9.54808877529791,464137.511489716,9
"1659","Pno1",0.010894128,3.337123905,1874.831189,2.182789282,0.808,20.33898305,12,59,"Pyramidal",2.37643762977173,190.22435941605,1.10557970927591,247308.486476505,1
"1660","Pnpt1",0.011112844,1.539293719,888.7401118,1.756708022,0.322,25.42372881,15,59,"Pyramidal",1.34205085730104,76.3229239826116,0.072946418260742,47167.4979662341,3
"1661","Pogk",0.02886473,6.154967001,1890.545656,0.426545377,0.625,20.33898305,12,59,"Pyramidal",0.383908189715806,8.08152702919899,0.263788213947023,436.355959586867,1
"1662","Pogz",0.035178862,0.414236303,3783.675314,0.441865308,0.909,38.98305085,23,59,"Pyramidal",1.77987319710115,425.310822034779,3.51926149800718,935464.094394155,6
"1663","Poldip2",0.030721443,0.395837772,79.57811884,0.981240093,0.968,23.72881356,14,59,"Pyramidal",12.2865317774314,28.2119563594048,5.99142478899815,1433.21826255918,2
"1664","Poldip3",0.012372842,1.006958023,749.7705081,2.353205113,0.121,23.72881356,14,59,"Pyramidal",1.56181731354812,158.774115216006,0.988407019533497,80863.5361126573,2
"1665","Pomp",0.050595065,1.063525459,1267.066877,1.016023085,0.338,44.06779661,26,59,"Pyramidal",4.08986390650174,204.912860302117,17.9636332999065,107838.691253805,7
"1666","Pou3f1",0.033181723,259.2110017,5844.339771,2.339606377,0.153,25.42372881,15,59,"Pyramidal",0.453864904899532,19.9244661894048,0.79954108442413,3472.15758118687,3
"1667","Ppa2",0.019866013,0.289728638,795.2001683,0.547540488,0.993,23.72881356,14,59,"Pyramidal",8.24721956025484,137.793731122903,10.454322035724,52370.8502150192,2
"1668","Ppfia1",0.032603667,0.559142772,106.4842205,1.005879877,0.548,23.72881356,14,59,"Pyramidal",9.69941446902718,27.6079454145108,5.38182798480378,1318.27614453818,2
"1669","Ppfibp1",0.040976329,2.086653125,344.5367265,4.815527679,0.233,44.06779661,26,59,"Pyramidal",2.842813703403,217.867770933094,1.77401601750888,421883.840838063,7
"1670","Ppia",0.128253538,3.612931814,853.6666804,2.191216127,0.547,54.23728814,32,59,"Pyramidal",42.594252935741,116.506536305009,20.0885962013097,45153.0547330748,8
"1671","Ppil2",0.03983501,50.62587315,3836.127634,0.502707232,0.361,22.03389831,13,59,"Pyramidal",0.649331804817786,21.1808037894048,0.319833733167163,4609.08688979205,2
"1672","Ppm1a",0.06059255,1.806542725,442.7632116,1.657656806,0.12,47.45762712,28,59,"Pyramidal",7.55290697323223,71.3683932709442,6.74927190439259,16316.8230113718,7
"1673","Ppm1b",0.092789107,2.339958,1749.157647,1.814559496,0.801,47.45762712,28,59,"Pyramidal",16.2596691778264,236.326496983088,15.4014406949684,210695.144965426,7
"1674","Ppm1e",0.045552566,0.450682613,512.7255152,0.905661214,0.968,49.15254237,29,59,"Pyramidal",18.4587694871072,95.0392748898996,8.11440242665107,23608.4591587323,8
"1675","Ppm1h",0.058518119,0.810146509,377.1734885,0.618885296,0.565,40.6779661,24,59,"Pyramidal",4.64039748630467,46.6219888326826,3.67635419071957,8798.72111835963,6
"1676","Ppm1k",0.099324475,1.406448819,1762.452063,1.438092404,0.901,59.3220339,35,59,"Pyramidal",15.2462721703161,278.239699307571,8.68069435355,245113.512268395,9
"1677","Ppme1",0.049083898,0.583582587,1108.533581,0.992755421,0.951,40.6779661,24,59,"Pyramidal",61.1915917967069,237.852457313284,48.0804319448006,108614.436502915,6
"1678","Ppp1ca",0.096437053,3.509382512,2593.347032,1.424401272,0.533,52.54237288,31,59,"Pyramidal",36.1059991411947,177.995618468869,15.7922554091159,183539.307380641,8
"1679","Ppp1r1a",0.037910913,0.447053062,214.6792025,0.680247941,0.626,25.42372881,15,59,"Pyramidal",9.0238991558443,48.0675260326596,9.1627555334148,4063.37540264096,3
"1680","Ppp1r9b",0.06946002,2.928613667,394.7984808,1.577698058,0.058,38.98305085,23,59,"Pyramidal",3.24665902408893,40.1723679978573,2.70845351447708,9416.35668277415,6
"1681","Ppp1r13b",0.035900281,0.390221795,396.1849806,0.63483378,0.949,27.11864407,16,59,"Pyramidal",11.7754776381704,84.9414232746975,11.2955057440308,14976.7003079637,3
"1682","Ppp2ca",0.0876669,1.770115252,2126.463688,1.047000937,0.564,49.15254237,29,59,"Pyramidal",22.9802613892639,233.902358989298,30.4147944276096,169287.855935182,8
"1683","Ppp2cb",0.047038523,2.727354929,2903.455142,1.742340756,0.958,55.93220339,33,59,"Pyramidal",16.713295757854,174.693264671147,9.63758829749261,223679.259885659,8
"1684","Ppp2r1a",0.164696718,6.695237059,100.4162059,1.727637963,0.695,44.06779661,26,59,"Pyramidal",4.22782132246004,10.1476912501447,2.32678546359813,434.555161286147,7
"1685","Ppp2r2b",0.081467964,1.966181738,1942.067328,1.071363647,0.857,52.54237288,31,59,"Pyramidal",20.5451636569107,166.045261439841,18.1922339858533,120793.389168456,8
"1686","Ppp2r2d",0.027032628,0.402517357,147.5710309,0.651963411,0.815,27.11864407,16,59,"Pyramidal",1.63026358206706,23.8221178575659,2.07112501063102,1906.22600495446,3
"1687","Ppp2r3d",0.031426186,0.282718616,44.86475109,0.689708973,0.915,22.03389831,13,59,"Pyramidal",5.77970646236259,14.8445170626274,2.37927926723055,260.835074699327,2
"1688","Ppp2r5a",0.073990187,2.919831291,147.4458976,2.133524835,0.863,33.89830508,20,59,"Pyramidal",2.0849682521005,24.9665264740398,2.29053818855851,3609.47328296625,5
"1689","Ppp2r5c",0.040772764,0.948864886,6112.988579,1.180650778,0.975,57.62711864,34,59,"Pyramidal",10.7528914343584,534.67598875921,6.28063048708228,1723497.54485504,9
"1690","Ppp3ca",0.084864174,0.584140617,11855.02033,0.967920664,0.872,79.66101695,47,59,"Pyramidal",378.042738194219,1887.59525537131,240.384046609402,9925347.71527355,10
"1691","Ppp3cb",0.087268881,2.892113037,6227.474675,1.367448159,0.764,61.01694915,36,59,"Pyramidal",40.9933429410389,412.517270528424,21.7114958042096,984857.725759128,9
