"","X","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEAN","MODE","MEDIAN"
"4448",4448,"Rbm28",0.122392822222101,1.20183374184164,2069.07230757191,1.23080394488851,0.508,44,11,25,"Fast-spiking",598.874963434824,75.9422674596481,0
"4449",4449,"Rbm33",0.0235258924431937,0.163807900015469,100.648900435845,0.660407957034455,1,28,7,25,"Fast-spiking",36.4061752030441,12.1437274538088,0
"4450",4450,"Rbm39",0.023698151109052,0.181895808319919,3831.81671314648,0.962940311507916,0.842,64,16,25,"Fast-spiking",645.554362835559,19.0070288938655,1.42790045878991
"4451",4451,"Rbmx",0.0210028025520422,0.274243350551378,103.548802478561,0.820236930006851,0.977,28,7,25,"Fast-spiking",25.3778573329002,1.71731862210799,0
"4452",4452,"Rbpj",0.0342348093315429,0.615012018030842,295.419268167869,0.069457498020617,0.886,24,6,25,"Fast-spiking",4.58140277628071,0.455078792119577,0
"4453",4453,"Rbx1",0.0387925297042858,0.580330613878181,2373.26907452454,0.813547385452671,0.859,40,10,25,"Fast-spiking",326.396612882275,38.4011901428267,0
"4454",4454,"Rc3h2",0.0108234872080361,1.10822763764021,2824.9902619074,2.4237193921623,0.886,52,13,25,"Fast-spiking",257.930214773124,0.715416825023794,0.146167724451797
"4455",4455,"Rcan1",0.0348867451471249,1.50906680544262,412.354789623391,1.51501386921055,0.905,32,8,25,"Fast-spiking",63.8367307658555,2.91653980941847,0
"4456",4456,"Rcan2",0.0322563265983133,0.628871233546376,724.144346756403,0.852849983060884,0.957,32,8,25,"Fast-spiking",127.926025448669,22.4137467216359,0
"4457",4457,"Rdx",0.05866899406637,1.19356376687836,32.9630416820196,0.848740538538513,0.931,32,8,25,"Fast-spiking",4.58505492959814,0.778480921603477,0
"4458",4458,"Rell1",0.0142720948127582,0.141950662921113,143.213901277118,0.816595356613264,0.955,24,6,25,"Fast-spiking",53.3594453758235,9.30160014987456,0
"4459",4459,"Rell2",0.0508511766634726,0.850685775639105,30.0839583195926,1.53406856726138,0.91,20,5,25,"Fast-spiking",14.244556873874,2.91647736470559,0
"4460",4460,"Reps2",0.0440872905495904,2.79350623185107,881.5803609285,1.15381962393022,0.079,40,10,25,"Fast-spiking",154.943366546357,7.03654619780232,0
"4461",4461,"Rfk",0.729092990366655,4.08675536872873,146.657236686096,2.70826477549555,0.063,28,7,25,"Fast-spiking",62.5046255397221,6.36622764652688,0
"4462",4462,"Rfng",0.0212670875175692,0.322299013108266,334.021827201672,0.928958363354534,1,24,6,25,"Fast-spiking",86.6080516598274,11.8210414873071,0
"4463",4463,"Rfx5",0.0520329271172451,39.0186979546538,1249.38414905554,9.69624283868628,0.737,24,6,25,"Fast-spiking",262.642603848197,21.8999400165306,0
"4464",4464,"Rgs7bp",0.0590922050398713,53.1724700179526,1929.78414407728,10.7727481027156,0.114,44,11,25,"Fast-spiking",242.67827428183,8.30486255242835,0
"4465",4465,"Rgs7",0.0941837828361394,0.904219412147896,9.64341524236319,0.636846550881038,0.198,28,7,25,"Fast-spiking",2.50811154079282,1.61807096521793,0
"4466",4466,"Rheb",0.0422207210643795,0.264434212769038,718.532271573897,0.927714141923201,0.945,44,11,25,"Fast-spiking",237.080678592063,55.2623237675484,0
"4467",4467,"Rhobtb3",0.0404702885827824,185.141635467032,3130.43636687183,2.00701417889998,0.127,32,8,25,"Fast-spiking",18.8719808557545,0.358590326165237,0
"4468",4468,"Rhob",0.142711767639022,1.28158913921071,51.570498141142,0.808711543512108,0.892,60,15,25,"Fast-spiking",7.35087422694067,1.15283746253801,0.46187867986704
"4469",4469,"Rian",0.0738784774934652,1.14977230003761,612.276338282935,1.21652076348032,0.415,36,9,25,"Fast-spiking",139.897350590258,30.4424347272977,0
"4470",4470,"Rimbp3",0.0828904726146606,0.515625363510795,80.364978560631,0.0550191381925526,0.746,40,10,25,"Fast-spiking",1.40257108862185,0.437582193243292,0
"4471",4471,"Rlim",0.0412008083667313,0.961725860877966,307.679964090585,1.30541051496063,0.258,28,7,25,"Fast-spiking",74.839825506781,3.89403238688331,0
"4472",4472,"Rmi2",0.0911503866922075,0.437779378369338,21.4117126555603,0.0299524187387353,0.887,28,7,25,"Fast-spiking",0.390062486397944,0.20642392469897,0
"4473",4473,"Rnasek",0.0630165447664842,0.56262032952026,302.322918885794,0.704585568431846,0.857,36,9,25,"Fast-spiking",73.4225928762113,25.8963752997751,0
"4474",4474,"Rnaset2b",0.0315453587914537,0.304877836515849,38.3514810523511,1.2068856973675,0.56,20,5,25,"Fast-spiking",21.2958650174904,2.71268226590255,0
"4475",4475,"Rnf2",0.00621807560207458,0.158568413095591,6954.84735734529,0.948996022709797,0.681,20,5,25,"Fast-spiking",1638.53488884616,171.045633461909,0
"4476",4476,"Rnf10",0.0571963454899347,10.9623233874201,547.095272473812,7.36043669546901,0.902,32,8,25,"Fast-spiking",136.590687096043,47.3722637927305,0
"4477",4477,"Rnf13",0.0273768551656019,0.675599893843557,332.847894054211,1.21428888155877,0.717,24,6,25,"Fast-spiking",103.873389287714,15.2207353092705,0
"4478",4478,"Rnf14",0.0372784473073407,0.310864392399386,3339.4795654587,0.729298524947109,0.069,32,8,25,"Fast-spiking",1133.76233216874,160.840495862949,0
"4479",4479,"Rnf19b",0.0581338270326089,27.2232310722474,2120.46053509567,1.55915935208481,0.795,68,17,25,"Fast-spiking",20.5695977163048,0.701933268476963,0.573066621573588
"4480",4480,"Rnf44",0.0290686567440252,0.884050297149794,475.985346206307,1.47209741352066,0.287,28,7,25,"Fast-spiking",129.701820854057,18.587297012785,0
"4481",4481,"Rnf103",0.0835489508539651,0.332404030249885,7212.06928327522,0.0572945186961545,0.061,20,5,25,"Fast-spiking",86.317833400232,0.217971387554361,0
"4482",4482,"Rnf111",0.0293050379262224,0.510748345752092,3628.82265599329,0.037897813633107,0.676,44,11,25,"Fast-spiking",21.0576715805088,0.382304903723483,0
"4483",4483,"Rnf112",0.0201593989730785,0.302315661833052,117.503667288662,0.824049406866518,1,20,5,25,"Fast-spiking",36.972583191747,5.41077367952037,0
"4484",4484,"Rnf130",0.051365261320523,2.14106596685618,316.279973126514,1.72618332399916,0.977,32,8,25,"Fast-spiking",49.2816736480381,2.37918157971911,0
"4485",4485,"Rnf138",0.0306045081184935,0.4051161019442,194.228617038274,0.0595648356883536,0.935,28,7,25,"Fast-spiking",3.36654999038268,0.626717976032477,0
"4486",4486,"Rnf149",0.0539787672627823,2.90165106282187,316.717922507543,2.31382869944899,0.909,28,7,25,"Fast-spiking",45.6653159462135,3.4311379802749,0
"4487",4487,"Rnf167",0.0579420856014209,0.912402289013838,66.9079568162717,1.15212290077314,0.929,32,8,25,"Fast-spiking",17.8472361995602,2.73249771686212,0
"4488",4488,"Rnf187",0.0443694067341058,0.316136561651596,965.33650227031,0.935046290155671,0.232,36,9,25,"Fast-spiking",234.319398653227,44.4799743133534,0
"4489",4489,"Rnf220",0.157899626244704,4.8047759115629,936.488742120259,3.24086929115818,0.484,32,8,25,"Fast-spiking",273.13167561625,260.245704182006,0
"4490",4490,"Robo2",0.0508220316440233,0.566490919043419,17.0736511906472,0.840774619090472,0.983,20,5,25,"Fast-spiking",7.01841081001935,3.5075967253048,0
"4491",4491,"Rock1",0.0629560575833733,0.929326087547058,891.96822901873,0.658810978808415,0.913,36,9,25,"Fast-spiking",136.806032975235,5.87985699129865,0
"4492",4492,"Rock2",0.102310703407149,1.74967872526635,142.198472429504,1.49733028888768,0.878,52,13,25,"Fast-spiking",27.8460063472295,2.49038664393343,0.17530438927104
"4493",4493,"Rp1l1",0.17105125452752,1.43665808202646,37.2358214666974,1.0593438029287,0.818,60,15,25,"Fast-spiking",7.10732549256092,1.20594769549449,0.46187867986704
"4494",4494,"Rp2h",0.137801397472924,0.930208301507271,20.9676513958093,0.528459180999609,0.982,48,12,25,"Fast-spiking",3.04875092450528,0.966353776868552,0
"4495",4495,"Rpap3",0.0244908885301413,2.76519210619126,445.233306053689,1.24743675608907,0.326,20,5,25,"Fast-spiking",89.9617977469774,1.93017513906864,0
"4496",4496,"Rpgrip1",0.203075313802029,6.61196238407502,228.944515997881,1.4085608611028,0.65,88,22,25,"Fast-spiking",12.1750182239989,1.18396961383163,1.32224841071798
"4497",4497,"Rpl3",0.152947407896206,4.00282901891318,601.132106045991,2.90314089365503,0.328,68,17,25,"Fast-spiking",121.926400452853,14.216385449552,2.87094964682177
"4498",4498,"Rpl4",0.0633458198873674,0.852678143688966,1333.06415240488,1.36140118004533,0.775,68,17,25,"Fast-spiking",175.566696564165,7.32871676020111,4.59050665994115
"4499",4499,"Rpl5",0.0314081138068598,0.166847813788226,599.27062719082,0.912812268695958,0.993,40,10,25,"Fast-spiking",189.472902658539,7.14575357484648,0
"4500",4500,"Rpl6",0.143413966990438,3.93119680506381,1096.78068241836,2.09345689638131,0.679,56,14,25,"Fast-spiking",168.253665328755,10.7610605741709,0.84700395415691
"4501",4501,"Rpl7a",0.385439703123859,6.00527886355286,1361.08294479087,3.5764066764063,0.967,56,14,25,"Fast-spiking",607.497115028521,64.754009199289,1.43617452792917
"4502",4502,"Rpl7",0.0431731450135857,0.1579889555334,2048.64392774646,0.883959072019576,0.767,60,15,25,"Fast-spiking",620.186127022837,97.9707710990658,7.57806639146672
"4503",4503,"Rpl9",0.117904041797203,1.76821338332527,6430.75513611108,1.39347864823902,0.985,60,15,25,"Fast-spiking",900.842957327938,54.5921757766257,0.496643139127401
"4504",4504,"Rpl10a",0.0387330743602593,0.341352351550209,322.251930763276,0.926118361138434,0.624,36,9,25,"Fast-spiking",77.5307746958154,10.0754201378227,0
"4505",4505,"Rpl11",0.0452841847023972,0.499042719859335,13076.8626445285,0.974835355543104,1,64,16,25,"Fast-spiking",1589.46683715313,102.212782143494,1.15045163978462
"4506",4506,"Rpl12",0.0810820686424919,0.873591002291795,3753.86192998611,1.06988201428477,0.393,52,13,25,"Fast-spiking",710.856569264728,72.9948069389698,0.46187867986704
"4507",4507,"Rpl13a",0.183316306336613,1.38197575633709,17303.627578444,1.0484524468182,0.979,64,16,25,"Fast-spiking",3403.60429920754,653.794359563592,7.16333276966985
"4508",4508,"Rpl13",0.0785628348454119,0.394419395927811,662.149066256238,0.971771565184284,0.914,56,14,25,"Fast-spiking",187.532523346663,35.9777979558987,0.392763486442435
"4509",4509,"Rpl14",0.0472552126690523,6.33439169806671,1729.16754663733,3.68770821687008,0.082,48,12,25,"Fast-spiking",229.612006173923,17.0943248122749,0
"4510",4510,"Rpl15",0.0496647394003115,1.25044482315779,190.822247066488,3.16775670354913,0.075,28,7,25,"Fast-spiking",111.386828117038,134.800795105818,0
"4511",4511,"Rpl17",0.120892476058303,1.25438489152267,7106.80300523819,1.11252372204522,0.836,64,16,25,"Fast-spiking",1259.28913560297,147.316413987513,16.8339182066385
"4512",4512,"Rpl18a",0.0680554014299962,4.45228601524911,3541.54259101449,4.72541562183937,0.97,60,15,25,"Fast-spiking",441.047158039725,52.7238402986821,4.96643139127401
"4513",4513,"Rpl18",0.0528640257871655,0.347943052744014,1282.20441235442,0.898534566711181,0.978,40,10,25,"Fast-spiking",408.341158043415,105.50261202174,0
"4514",4514,"Rpl19",0.216268208323776,2.1593195490253,770.789082331722,1.92441181339319,0.583,52,13,25,"Fast-spiking",237.482349431191,57.1775512151597,0.688915126496974
"4515",4515,"Rpl21",0.232731545642592,1.83111440696844,3074.3915067121,1.43890592829389,0.608,52,13,25,"Fast-spiking",823.884605510901,209.565123028961,0.261842324294956
"4516",4516,"Rpl22l1",0.0769851299781671,1.26932878951846,2489.17137620091,1.34875787775354,0.953,40,10,25,"Fast-spiking",556.122449099663,99.4645107245661,0
"4517",4517,"Rpl22",0.0773719398015991,1.60644028654078,839.934016985407,3.38593870871837,0.134,56,14,25,"Fast-spiking",114.170075985481,6.33318826100592,0.661124205358989
"4518",4518,"Rpl23a",0.103730649359957,7.3299394544355,1691.35385409483,6.18191725831825,0.946,60,15,25,"Fast-spiking",247.385132776643,34.2266704680521,4.40292525552206
"4519",4519,"Rpl23",0.0698414817765021,0.441729820572078,3160.60542688408,0.996928149683397,0.723,80,20,25,"Fast-spiking",553.832739857523,14.1038966207439,2.55213066786651
"4520",4520,"Rpl27a",0.0590038567161875,2.3627626049414,453.169648198854,1.60226825908773,0.7,40,10,25,"Fast-spiking",56.8368562897604,4.03151699778342,0
"4521",4521,"Rpl27",0.0451254828197898,0.293519573479495,648.66468290903,0.910179011436493,0.976,52,13,25,"Fast-spiking",164.145702278506,32.6377991222969,0.338801581662764
"4522",4522,"Rpl29",0.0238878163260281,0.155834113749778,23.1761739905744,0.868687434942721,0.839,20,5,25,"Fast-spiking",15.5954213811628,22.1084334234687,0
"4523",4523,"Rpl31",0.0262930751516223,0.343631188352164,8031.38668822367,0.970401841077537,0.981,56,14,25,"Fast-spiking",1032.11837567459,64.2180580195633,1.15045163978462
"4524",4524,"Rpl32",0.129143415315119,2.90246453062065,3203.64385374026,2.49073233985104,0.453,56,14,25,"Fast-spiking",631.191334694946,82.488296527212,0.286533310786794
"4525",4525,"Rpl35a",0.0784464561346139,0.562183108425895,1030.72305013916,0.956211987141838,0.218,44,11,25,"Fast-spiking",280.005813255491,50.0721648559579,0
"4526",4526,"Rpl35",0.0185419724348018,0.409485360926563,1341.97827018832,0.998984479623142,0.989,40,10,25,"Fast-spiking",193.995839549925,15.0847626653861,0
"4527",4527,"Rpl36al",0.897683199961987,27.59000105457,2302.54320362024,1.40835462732169,0.758,44,11,25,"Fast-spiking",279.832970320827,55.1110288306351,0
"4528",4528,"Rpl36a",0.0928157972271217,0.405060394220287,1056.6694194327,0.975458722222363,0.872,52,13,25,"Fast-spiking",356.949485252402,82.7049124356173,0.146167724451797
"4529",4529,"Rpl37a",0.0820967304619708,0.656238156875676,225.672642660953,0.953111758341026,0.905,48,12,25,"Fast-spiking",54.5708266862325,13.9064330787488,0
"4530",4530,"Rpl37",0.0875210203867079,0.966961074552404,2576.46743988739,1.31527407187415,0.705,40,10,25,"Fast-spiking",837.844885061066,152.616749168717,0
"4531",4531,"Rpl38",0.0686825603449051,0.230711444650558,627.697502182041,0.914954157571106,0.68,52,13,25,"Fast-spiking",255.55227181812,70.6659298295646,0.496643139127401
"4532",4532,"Rpl39",0.199328921098786,1.75417804679441,8806.44482528088,1.08034378329341,0.776,68,17,25,"Fast-spiking",1411.06722773169,373.594819103545,106.140682479381
"4533",4533,"Rpl41",0.299675622719222,4.84757128183742,2065.50341154944,2.68458525013979,0.865,60,15,25,"Fast-spiking",489.854588092261,140.711841275641,29.7985883476441
"4534",4534,"Rplp0",0.158473932046877,0.819484437755835,2360.78640940567,0.979186680976889,0.919,56,14,25,"Fast-spiking",628.443657463641,390.671364600955,0.661124205358989
"4535",4535,"Rplp1",0.116510813026013,0.596622143890724,5757.37557348226,0.904613947790571,0.467,84,21,25,"Fast-spiking",1179.41462832757,201.753628409127,93.8796371609764
"4536",4536,"Rplp2",0.0885911701935667,1.66727898403855,3748.57821774327,1.37706632455734,0.742,52,13,25,"Fast-spiking",501.803715736723,28.8145491214709,0.297963008251084
"4537",4537,"Rpn1",0.0407638761986795,59.3230773583487,3491.62863615796,36.1177095128115,0.45,40,10,25,"Fast-spiking",594.77250269634,11.7217201471302,0
"4538",4538,"Rps2",0.0789497996522766,0.368589511606718,971.987316586592,0.905615081624945,0.998,56,14,25,"Fast-spiking",300.171878616721,52.0517424643068,0.893889024753251
"4539",4539,"Rps3a1",0.0444009229687768,1.57163279227404,743.17312836403,2.27330056884375,0.316,48,12,25,"Fast-spiking",136.311060213577,3.6579408212441,0
"4540",4540,"Rps3",0.0828012880860976,1.44782856527704,4799.96293838057,1.26931954797105,0.806,44,11,25,"Fast-spiking",737.573170405767,83.515785798366,0
"4541",4541,"Rps4x",0.138485211841883,2.48566865215657,2901.67272119907,1.4555259184476,0.77,44,11,25,"Fast-spiking",516.436164582591,117.536460194334,0
"4542",4542,"Rps5",0.0116562915542776,0.0843665717658332,3529.97418392484,0.739305465143581,1,48,12,25,"Fast-spiking",743.037891713986,71.0968213040157,0
"4543",4543,"Rps6kb1",0.115125186050125,0.894486671379371,70.2327111400303,0.93378444457289,0.532,44,11,25,"Fast-spiking",16.1446036541784,3.33169183840748,0
"4544",4544,"Rps6kl1",0.0126417925121063,0.196616064829511,149.616553224195,0.783461317927831,0.855,24,6,25,"Fast-spiking",29.8548081559759,1.11688654097264,0
"4545",4545,"Rps8",0.176775735502679,0.745597438727884,1094.98715333862,0.967643749624256,0.999,56,14,25,"Fast-spiking",364.786141107723,134.629149831207,0.923757359734081
"4546",4546,"Rps9",0.110370509435975,1.61742145981861,4437.28209119814,1.37423244803039,0.923,48,12,25,"Fast-spiking",855.000010601423,185.089187574369,0
"4547",4547,"Rps10",0.0537065066957716,0.254876513923552,823.032086294642,0.892516707678849,0.979,44,11,25,"Fast-spiking",298.298619702121,45.8168434641605,0
"4548",4548,"Rps11",0.0145857564675004,0.130066123591099,872.655033568109,0.910068323154434,0.942,64,16,25,"Fast-spiking",116.11679512741,4.32293281178468,1.98657255650961
"4549",4549,"Rps12",0.0452701128788542,0.498694125560486,10184.5978261515,0.974562199755414,1,60,15,25,"Fast-spiking",1494.51243710956,253.988457925398,4.05855602657182
"4550",4550,"Rps13",0.0544357287459411,0.303551083498804,1104.5361513424,0.964892569734707,0.754,48,12,25,"Fast-spiking",328.337452611823,68.7820058259584,0
"4551",4551,"Rps14",0.090684448564189,1.70815582167262,1383.82526166752,1.40069801491616,0.635,68,17,25,"Fast-spiking",157.78510626524,20.5170446653268,4.59050665994115
"4552",4552,"Rps15a",0.23261382651647,3.03974470127215,1164.11542239084,1.56824556553996,0.588,56,14,25,"Fast-spiking",277.88168281488,71.2431857623106,0.584670897807189
"4553",4553,"Rps15",0.0257739959910295,0.202773903217105,947.918855241062,0.949197991539512,0.885,48,12,25,"Fast-spiking",211.630105582634,24.0515747928907,0
"4554",4554,"Rps16",0.0751837252220965,0.756228371474121,1428.2171153461,1.04274565380293,0.973,44,11,25,"Fast-spiking",316.780985858236,53.0522428125832,0
"4555",4555,"Rps17",0.100422557860908,0.463195875008208,2017.87795187962,0.957802706223869,0.39,48,12,25,"Fast-spiking",725.523563956025,538.147734590739,0
"4556",4556,"Rps18",0.0340805172152273,0.137737769259612,806.824481915508,0.552882707859943,1,40,10,25,"Fast-spiking",297.954201835307,55.5570717928053,0
"4557",4557,"Rps19",0.311046154494927,1.30523532140724,811.448193064301,1.03635629295926,0.54,72,18,25,"Fast-spiking",240.806727019987,92.2132711298109,100.897093311908
"4558",4558,"Rps21",0.294406111020769,4.34081510840903,1179.38753392352,2.60737122421081,0.759,72,18,25,"Fast-spiking",312.28633026834,67.349690158312,43.6341975536933
"4559",4559,"Rps23",0.0855803773303708,0.465148773800791,5311.75018500208,1.00074026047815,0.973,60,15,25,"Fast-spiking",1434.53032432224,238.84927743145,0.338801581662764
"4560",4560,"Rps24",0.189835675493338,1.9713562618464,2447.20944063002,1.41031122981208,0.946,60,15,25,"Fast-spiking",480.30040453916,91.7793559772859,0.688915126496974
"4561",4561,"Rps25",0.194229032134523,1.08911121266849,2201.86607674994,1.02100232405433,0.702,64,16,25,"Fast-spiking",568.528488850262,137.664850866136,14.3182390758783
"4562",4562,"Rps26",0.0468513433644947,0.458297330040024,792.115193076792,0.978427833042206,0.498,48,12,25,"Fast-spiking",151.4510243279,34.8252437809835,0
"4563",4563,"Rps27a",0.17207269798902,0.643774155390299,1881.70930157416,0.304530187475832,0.349,68,17,25,"Fast-spiking",226.514200978611,43.2925985281821,3.33078339614977
"4564",4564,"Rps28",0.108922612241826,0.741619507193005,1653.20685200763,0.996196695733435,0.973,52,13,25,"Fast-spiking",366.626809537935,76.8242697046239,1.14613324314718
"4565",4565,"Rps29",0.22742100155457,1.13203123691691,1902.0120862528,1.12741744978556,0.423,68,17,25,"Fast-spiking",600.28714271913,183.570521090233,83.7650791458896
"4566",4566,"Rpsa",0.0705438732261001,0.467441524795847,1747.71587082797,0.968225850691326,0.665,60,15,25,"Fast-spiking",383.264814755256,56.9066925615934,2.87234905585835
"4567",4567,"Rragb",0.0386819686266434,0.327701422033964,130.951848865298,0.900458717350551,0.849,28,7,25,"Fast-spiking",54.2657072383451,23.3563608436817,0
"4568",4568,"Rrm2b",0.0771862087515447,13.4054117176135,367.604364486467,3.22129720130543,0.43,28,7,25,"Fast-spiking",64.446968052302,6.19502090167155,0
"4569",4569,"Rrn3",0.0958588438027612,4.91251061737854,257.28013483871,2.54755313056659,0.622,28,7,25,"Fast-spiking",47.0506287142596,11.5117559246345,0
"4570",4570,"Rsad2",0.228108739597865,1.49087512290424,70.397008103562,0.0868700340494663,0.488,52,13,25,"Fast-spiking",1.53120373556689,0.482493362250067,0.130921162147478
"4571",4571,"Rsrc1",0.0211528252392707,0.53067410184893,1621.78468574561,0.948216306350772,1,20,5,25,"Fast-spiking",347.617182160623,24.2546185930339,0
"4572",4572,"Rtn1",0.0452807694584086,0.49905626955646,16763.4119550736,0.974890692286597,1,88,22,25,"Fast-spiking",1550.07533878263,51.988316256506,17.134805505479
"4573",4573,"Rtn3",0.206013457681487,1.46363892003889,4586.15948132473,1.34103377218551,0.718,80,20,25,"Fast-spiking",843.503178205806,164.23995773893,116.855306006361
"4574",4574,"Rtn4",0.0205035846732664,0.228627931137586,2937.17265073833,0.990086296309115,0.503,68,17,25,"Fast-spiking",426.292784462377,8.91437052192649,0.595926016502168
"4575",4575,"Rufy2",0.0884576638297109,45.9166876771234,707.880238892398,1.2804588218633,0.684,36,9,25,"Fast-spiking",8.27970265785718,0.638711618233232,0
"4576",4576,"Rufy3",0.0436392232039821,16.1297145342805,1424.55728966386,5.33886954104852,0.061,36,9,25,"Fast-spiking",265.051971800755,14.092761780797,0
"4577",4577,"Rundc3a",0.0388251900743479,1.66366467365045,278.924726512445,5.31240287292049,0.487,28,7,25,"Fast-spiking",89.3082035204603,27.7084951313305,0
"4578",4578,"Runx1t1",0.0312055499844379,0.229278246832537,1866.38561751868,0.441185555280872,0.592,48,12,25,"Fast-spiking",266.779805184667,8.45424177477904,0
"4579",4579,"Runx2",0.0400521077168674,2.20534579912353,360.973660258376,0.77072544895384,0.729,24,6,25,"Fast-spiking",8.44219007543044,0.733771335641311,0
"4580",4580,"Runx3",0.0679250295967483,0.255367263822436,8.21666847743873,0.546885021183236,0.938,40,10,25,"Fast-spiking",2.60783131636819,1.02114120233321,0
"4581",4581,"Rusc2",0.0668628130233439,1.64464622356727,31.0833505533361,2.4764059074002,0.811,24,6,25,"Fast-spiking",14.45761989433,3.00417666365615,0
"4582",4582,"Rwdd4a",0.010389106946848,0.386949456124954,396.177986622411,0.968334719291467,0.71,20,5,25,"Fast-spiking",96.8414165638249,5.59731476693429,0
"4583",4583,"Rxrb",0.294009771589889,0.761740315407961,804.024225807278,0.0848481426180276,0.172,24,6,25,"Fast-spiking",18.5555652534275,0.789133881874989,0
"4584",4584,"Ryr1",0.246666981090734,2.50580911169272,161.391781743509,0.0765692871111011,0.495,60,15,25,"Fast-spiking",1.87233635753077,0.592322744848312,0.286866709403731
"4585",4585,"Ryr2",0.0836489473022583,2.39641037708756,180.585864829188,1.50317739063088,0.729,44,11,25,"Fast-spiking",27.5137472626981,3.64109938743995,0
"4586",4586,"Ryr3",0.0638911409386642,0.306430634637141,8.44647010470463,0.459416103257383,0.409,28,7,25,"Fast-spiking",2.68119673905192,1.10785513746296,0
"4587",4587,"Safb2",0.0400146746187688,0.6553360412188,175.520642950666,0.834016616571259,0.893,40,10,25,"Fast-spiking",24.0549756105986,1.46958799383667,0
"4588",4588,"Safb",0.532585387678432,0.424374819313187,19.0201567819441,1.3046579303489,0.367,20,5,25,"Fast-spiking",12.7983973526015,4.4475621875653,0
"4589",4589,"Samd4b",0.0372622433954934,1.69371461511036,235.963279676162,1.75524198055253,0.926,32,8,25,"Fast-spiking",31.8995622004692,0.952391137025746,0
"4590",4590,"Samm50",0.0253269869912771,0.256609071455774,588.932048290631,0.752488270419647,0.846,20,5,25,"Fast-spiking",227.490675805392,23.9005932730287,0
"4591",4591,"Sap18",0.021550180517778,0.410081140908304,2175.77244937173,0.64823973236488,0.963,28,7,25,"Fast-spiking",361.201683798968,30.8203417854351,0
"4592",4592,"Sar1b",0.0214053243214113,1.81926903381359,1476.62359944848,2.0143734089475,0.066,28,7,25,"Fast-spiking",346.018977317896,31.5554654129528,0
"4593",4593,"Sash1",0.0489673704097925,16.3520899958647,611.82264071498,3.04256099163702,0.061,36,9,25,"Fast-spiking",67.7318637567614,1.10084328494349,0
"4594",4594,"Sass6",0.0189663631878824,12.7544704821971,1032.88735262696,8.77403731759632,0.962,24,6,25,"Fast-spiking",183.249107789354,2.72945505215907,0
"4595",4595,"Satb1",0.0513200974656854,1.05425460651444,4847.82375826189,1.23743316862481,0.805,56,14,25,"Fast-spiking",626.187326811118,77.1619594724007,5.95971766952882
"4596",4596,"Satb2",0.0311289039811348,0.274087460837755,52.3741437256809,0.0310605397462155,0.806,20,5,25,"Fast-spiking",0.819925998844578,0.304420732504658,0
"4597",4597,"Satl1",0.024174270317734,0.127188667749111,6.25280953435737,0.853847431946467,0.981,24,6,25,"Fast-spiking",3.8397811777893,4.14910496819928,0
"4598",4598,"Sc5d",0.043315633176256,2.14858992471012,189.422260153083,1.70363513048798,0.963,24,6,25,"Fast-spiking",35.0989152071893,2.11228182086029,0
"4599",4599,"Scaf11",0.0610436823526144,13.7148636116685,383.774006596411,10.3286715302462,0.885,28,7,25,"Fast-spiking",85.0261952785156,18.8458862520696,0
"4600",4600,"Scai",0.0939885770288729,11.7777361134229,773.402465587871,2.82155224292146,0.138,48,12,25,"Fast-spiking",85.7821154978311,4.51629537759779,0
"4601",4601,"Scamp2",0.0213119672524504,0.618962709865954,517.763306765767,1.34377730458465,0.862,36,9,25,"Fast-spiking",107.848115891357,1.50697781158931,0
"4602",4602,"Scaper",0.0387885220240078,0.680761794236012,205.715336467004,0.86049939145046,0.923,32,8,25,"Fast-spiking",32.1343592147342,2.04495241687603,0
"4603",4603,"Scap",0.0152196706489822,0.857463289452226,1039.03762827394,1.29551406799715,0.941,28,7,25,"Fast-spiking",172.442062880408,10.8456391700489,0
"4604",4604,"Scd2",0.0260330422680642,0.331557439510743,2448.99985883366,0.967910263869578,0.894,60,15,25,"Fast-spiking",291.96347793963,13.0100021526917,1.32224841071798
"4605",4605,"Scg5",0.0384386383758825,0.335269070109395,2389.75720468735,0.933694572657486,0.965,56,14,25,"Fast-spiking",429.0920282337,44.9588821797874,1.7530438927104
"4606",4606,"Scn1a",0.0476298301696854,0.543535586445493,1062.77825896228,0.943362092210675,0.225,36,9,25,"Fast-spiking",225.395221462021,15.6788599086339,0
"4607",4607,"Scn1b",0.0859148283934767,1.99006217804222,291.874961058815,1.47890910745741,0.335,44,11,25,"Fast-spiking",52.0751376667417,5.16193765735724,0
"4608",4608,"Scn2a1",0.0747570823276077,0.326523848355152,515.762232119346,0.902018443553191,0.839,36,9,25,"Fast-spiking",257.382978216377,376.366610498608,0
"4609",4609,"Scn2b",0.0231610081874176,0.24741041263978,197.625203363446,0.947416579498932,0.855,28,7,25,"Fast-spiking",54.6439696144038,6.87043779371403,0
"4610",4610,"Scn3a",0.0202611904692329,0.319950881255119,5403.62385358188,0.0307195895706984,0.054,36,9,25,"Fast-spiking",46.7008570635464,1.01466092423065,0
"4611",4611,"Scn3b",0.0244869886952274,1.2161132646403,739.457152517223,1.31698491464609,0.99,36,9,25,"Fast-spiking",105.373817646788,2.06330930588565,0
"4612",4612,"Scn8a",0.0350182630623287,23.2356404723495,3153.45381582339,13.5607293304584,0.085,44,11,25,"Fast-spiking",438.323789734463,11.9576044552908,0
